"","SMD_pid","TRA_leafherb","TRA_stemfeed","TRA_leafcurling","TRA_branchno","TRA_stemlen","TRA_node","TRA_basic","TRA_leafbio","TRA_stembio","TRA_branchbio","TRA_abovebio","TRA_SLA","TRA_SSL","TRA_BI","TRA_trichome","TRA_saponins","TRA_lignin","TRA_N","TRA_C","TRA_CN","SOL_water","SOL_PH","SOL_SOM","SOL_SC","SOL_SN","SOL_SCN","SOL_NH","SOL_NO","SOL_AP"
"11","S1P2-1",0.741662329001257,-0.471506512304204,-1.53739108525474,0.163789319823848,-0.295880405497935,2.30419047545212,-1.18858793648519,0.320285586234521,-0.137753313934144,-0.0116011723129651,-1.211991938294,-0.2552771698611,0.146647230228599,-0.251207633360302,-1.27333126319279,-0.461654620410588,0.829445670540718,0.917366237277655,-0.610860442573643,-1.17221644844523,-0.135235812561409,0.318263284164238,1.06657286675876,-1.2165790178937,1.54734692418861,-0.559006032880881,1.08632595107381,-0.161724331680155,-1.27358485095865
"12","S1P2-2",0.613373202296108,0.176296707536195,-1.54622554953127,0.506803169163171,-0.621920973310503,-0.285958144245012,-0.112973570312439,-0.332675201157194,0.382268640621393,-0.560384825104703,0.30318928259254,-0.508208481351788,-0.184713795510659,-0.498881554491356,-0.901085324177787,-0.169651598141404,1.45411873235334,-1.96238455358276,-0.546906649641485,-1.6388611989498,-0.0876206862533293,-2.35317753749066,-0.50610321677799,0.104307631400822,0.469003895379596,0.901307623338079,-1.85739790827833,1.42602190738657,2.15360368574473
"13","S1P2-3",0.647457965536236,0.183163806872148,0.103037508567281,-0.801577030372744,-0.578816175908861,-0.459555358668681,-1.73142436013083,0.39793155150533,-0.666725809312224,1.33695206212338,-0.689750153106628,-1.3375852371618,-0.781145088486228,-0.0262377862495018,0.996915125734684,-0.402892882662891,-0.515069486922501,0.353562378841934,0.541766223297191,-0.352223188760097,1.04155536172508,-0.268563721458582,-0.168898086528636,-0.0241770202890379,-0.113349832537423,-0.543422973000096,-0.910184625947914,0.401736309741181,1.39936067929804
"14","S1P2-4",-1.48970984054134,2.28106248499404,2.11497410281725,0.611091710885483,0.720350887758632,0.786783723730784,-0.173669654636727,-0.578322466257285,-0.707674026736516,-0.716749939061768,0.587417024698829,-0.0497994200008919,0.924624663682035,0.0172042438122943,0.695002390982939,-0.61966194024517,1.3220391959888,1.63868883177042,-2.57611960943399,-1.41788383728619,-0.440496388503829,1.44358245457817,0.391619380384721,-0.232743343991591,0.457392712982893,1.75345864977124,-0.288303216757247,0.250660086086222,-0.441999032603264
"15","S1P2-5",-0.0751885600771007,-0.576199304142477,-0.896937483929216,1.61566033574551,-0.598741484760484,0.411164399189036,0.903594044623397,-1.27410611329134,0.217645706149859,-2.19192479679014,-0.575650048744715,-1.46693993442359,0.495509536725185,0.0518075557050231,0.556934389952296,0.823857051683443,0.864772228412378,-0.187514189590258,-1.26315011820323,-1.12291296169776,-0.231874582487766,-0.71554811064969,-0.498161845443949,-0.932162639292398,0.519851765257245,-0.353475561908772,0.834299464517969,0.840760922762249,-0.111935760923738
"16","S1P2-6",-0.674266678812087,-0.596318882566442,-0.00137799373583663,-0.379564283430212,-1.40080623106228,-0.290516249378807,0.242128975653323,-0.631679663135016,0.279038015504814,-1.70167155939344,0.403510170341633,0.0599813046169205,1.16850463516584,0.0612761679680092,0.23303948707647,-0.141594222038548,-1.04435481657551,-0.331002570515517,-0.588365490698363,1.1785839558949,-1.39251178365068,-0.472985203154171,0.973387542469422,-1.59286693506039,0.317025398851303,-0.314679891306088,1.45977867531854,0.178383189238962,-0.605846926982552
"17","S1P2-7",0.806307314280893,-0.197133395219011,0.746482170776124,-0.814560474837273,-1.43868050508555,0.677983963168331,0.0289805705471438,-0.329267059399527,-0.503573225533609,2.28055880421663,1.3543133516345,0.807043490212705,0.260709674831603,1.25486292337274,-1.21841042901734,-0.0815377588526704,-1.19186994446206,-0.42148493229942,-0.731076656127129,-0.552923829164986,-0.306113654820362,-1.26381534606238,-0.550547352824262,-0.172021624441282,-0.481919719108619,0.814182728006113,-0.564116417330347,-0.576340047049555,0.354213954367579
"18","S1P2-8",0.101627004310866,2.06574477501422,0.517953561870918,-0.0455504130882905,-0.244880158868232,0.908562075481928,2.8939877062745,1.2970621351862,-0.128367007371668,0.110462650552161,-1.1118146213154,0.764467168892934,-0.299237682454635,-0.71682937159732,-0.488172346520962,-0.389259790302102,0.609470125745076,-0.345139424786573,-0.721790098613005,-0.493683756177197,1.4062605548797,-1.88470477493029,-0.707754666244647,0.191579065473668,0.302818248981032,-0.106477251513768,-1.65904873353595,0.641367952542083,0.877424217577565
"19","S1P2-9",0.766818948634088,-0.0327273361539954,-0.339133801405906,-1.47224596074789,0.116318125253488,0.488898681907693,-0.935517573172243,-1.66343284457005,0.130040468194216,-1.20376954392489,0.866105596480471,0.516161905289755,-0.934828698394791,0.197651721511822,-1.15812836973999,0.507387919135483,1.06163565691824,1.92059328576603,1.05164629221901,0.016136913613878,-0.349090625603774,-0.769924984722774,-0.660599948669706,0.59422003483398,-1.00902127147224,-0.322453224484912,-0.728042431868684,0.639211745515311,0.327411135572936
"20","S1P2-10",-0.959658292833313,-0.183441654088595,1.51357625123104,-0.0306714569416621,-0.796652695616732,-0.966669622324236,-0.131057913080568,0.704786158544315,-0.398435196493898,1.39317345800391,0.425861825663248,-0.502145416053485,-0.56003228871482,-0.0219804311034548,1.77253799546401,0.804774912836458,-0.0214468075441245,0.426319238423414,0.412087776229383,1.63258012420376,-1.8743177871286,-1.52869326759401,0.981362405176271,-0.736520814671302,-0.724511521806893,-0.414524256130428,0.0453091222213868,0.63632082738018,-2.62967512551129
"21","S1P3-1",-0.769756263891017,-2.48442448897858,0.0980814204925193,-0.438657359075627,1.63630729736323,-0.728324039241106,0.936731942995731,0.957693356640126,-0.238472555311313,0.161101019043374,-0.222147717754378,-0.133348321148438,1.00078747122851,0.893424199531295,0.612658755570948,0.802374570447699,2.02162927349805,-1.91967641377272,-0.260703909998435,-0.354176840931619,-0.772150143613682,0.859410925579408,2.38980059983391,0.430609300790542,-1.56766859845361,-0.256175991870168,-0.715142303266298,0.19097282353083,-0.205278439657003
"22","S1P3-2",-0.168615758931922,-0.297702925359295,0.474572180474905,0.309961188286101,-0.469071361148001,0.581094785596504,-0.0830133948363772,0.0470268466193164,-2.70575034253939,0.491451035764049,1.16634997371605,-1.20899499665622,0.90922182191826,-0.72076357314865,-1.41625890452721,0.970504198751429,0.792327220096066,1.55450520328803,-0.475424932670669,1.38155062711173,0.970052530815204,0.768020859343441,-1.61865974245677,0.210155324701251,0.382333583744896,-0.970837549858434,0.0444884266500761,-2.32720103935945,1.45452531632244
"23","S1P3-3",-0.0709392645376078,0.868305831870452,-1.1198908435194,0.867491409716713,-1.11701039953195,-0.853674975568384,-0.715301097910251,2.61539282818291,0.256123249514462,-0.311123834808129,-0.160307104805128,-1.11217775705754,-0.404592107544901,1.66224716519513,1.71986637935246,-0.315518594124162,-0.614107297645481,-1.0828775495225,-0.0179243947647541,-0.333508455814286,-0.0947238906758445,-0.0570500875699152,-1.39436225274794,1.28315217205372,1.0770801507747,1.50656182458662,-0.999389508039662,0.837603798195149,-0.295113986455434
"24","S1P3-4",0.500335628644259,-0.253136297466898,-1.42385542397679,-0.338306894795277,-0.716199240389473,2.95416792771217,-0.46652913422098,-0.567020027728559,1.89482081890392,-1.41836695885272,0.416785653662739,-0.668328019404328,1.61987607063165,-2.29064090469658,0.963305332082943,-0.154397611697715,0.11785411800961,-0.747568714776054,-0.72798023868145,-0.496422400107055,-1.21689488607904,1.51747502730095,-0.375861965380962,1.11374572800749,-1.21741683435127,-0.0140528176612202,1.05195464433273,-0.0301028089078129,0.344437959525332
"25","S1P3-5",-0.595404043389814,0.110499456130023,0.126646053172594,-0.439223043876013,1.47543088306632,0.677281279006406,-0.416948257166708,0.973192730422381,1.96001839209552,-0.206380058663134,0.665270791944869,-1.332981951895,0.525666481778884,-0.661717671182817,-0.810525593783524,0.877799912801833,0.000138262657160127,0.266624505079117,-0.171234602626486,-0.167463522236155,0.189667927936313,-0.485345972472262,-0.216570396168002,-1.82383273419678,0.805842553619418,0.636837272927532,-0.33127261882536,0.430585384650251,0.428128708675298
"26","S1P3-6",-1.87075305716788,-1.07570086414317,-0.266574515890046,-0.123181959916674,-0.402966349434545,0.118738012631524,-1.36188350692747,-0.477464173596079,0.376852420532774,-0.395773085105107,0.336982175321978,0.656815038887974,-2.01112829874481,-1.39102589556155,0.862597438224391,0.567373453100113,-0.974568962878587,2.09953538759545,1.19392958036296,-0.267717864312851,-0.425808108764138,2.51022680688419,-0.796512361745057,-1.75170599707711,-2.03939289595612,0.336662274035381,0.269578646162413,0.954756827312002,-0.362024417139212
"27","S1P3-7",0.864862393790874,-0.87494529876533,-0.103292289730588,0.127801176549408,-2.74128986452824,-0.53952313207605,-0.250707079301595,-0.860090424729279,-0.654622382367359,-0.0220845823381273,0.154299213445962,0.515808245514283,0.848713642886385,-1.02863390957825,2.00992453321519,1.18065930869706,-0.0646777803488962,1.22957781347574,-0.413351335613422,-0.583219676428137,-0.532669564467993,1.81942922236423,1.34653724252427,-1.05144357995189,-0.106099776453744,-0.162582893238071,0.249702117760266,0.331266598138834,-0.287826255238504
"28","S1P3-8",-3.30132912473696,-1.67616607225711,-0.979214987440444,-0.945336828401649,-0.947285680767186,0.711002947149684,0.371143611919131,-0.09698720393086,0.100157932701469,0.264647278991504,0.412066609080075,-0.558221091980662,0.149892973758475,0.301389776099544,-0.66423049455078,0.0920504400231701,0.123660348931845,0.822132073801602,-0.583356708691573,1.58348779617876,1.2309837428354,-0.0267093900675497,0.0498362068317177,-0.215184418053658,-0.0545051214928623,-0.112894230462269,1.80383249268044,-0.0517722207282397,1.08070867491548
"29","S1P3-9",1.32016013310317,0.535559319150697,-0.92254310581014,-1.23306208080974,1.18204929587564,1.33616097075756,0.212611355246398,-1.83935652579754,-0.388024228253023,-0.187321066153187,1.31439533457483,-2.04248238423197,0.459740056116041,-0.198288614918983,-0.420024713252866,-0.624698541886749,-0.263856095444974,1.5452801077043,1.12669095707958,-0.529189231133336,-0.302815009885057,1.22829408309544,-0.740469446142054,-0.254451369658605,1.27164976687274,1.992887856537,-0.0396913763103665,0.937372722615509,0.564049851505483
"30","S1P3-10",0.106884460760112,-0.0492183620075604,-1.59262106016897,-0.76761138986727,0.44804468829853,0.124055375824313,-1.69874616447454,0.0780816299901817,0.484531053419723,0.531836734691708,-0.446425544843181,-0.699357831126611,-0.703469972395584,-1.07893818796516,0.236999603071202,0.25697127085483,-2.46072986122921,-1.22296630161185,-0.0768412591492696,-0.257261182462372,-1.3438013818726,0.521559547169911,-2.02582787067714,0.326351091367091,0.426528994740921,1.17687330497362,1.63584425021814,-0.0811635627031724,0.698376665989255
"31","S2P1-1",-0.72657392362938,1.93517145058109,-0.231631640041556,-2.09088954276479,1.38114185284689,1.08035332435203,0.658047385226121,1.15965910287729,1.20154374556898,1.02094786001146,0.18886592682298,-0.807956436953226,-1.04258581695997,0.403262710402935,-0.403654664639705,0.27563191388946,1.16574357059245,-0.425093507400325,0.763985708219114,-0.416364321608807,1.14509800399133,1.47746850596233,-0.661142473866613,0.573441762405532,0.669081750033445,2.1454766006451,-0.891495568945416,0.389686351219353,-0.500471184069315
"32","S2P1-2",2.2165404175659,0.608396065050706,-0.836052814192678,-0.476149258564951,-0.501763303179856,-0.218528564988636,0.988476634387324,0.0583503374819352,-0.634382147924034,-0.597916782625769,0.071860782795233,-0.332719025798558,0.107069526323378,-0.605014073227625,0.781757535838345,-1.63415132809869,-1.34276987544871,-0.208578927886586,0.404027560774336,-0.685263375185198,-1.29993350890533,-0.303603790504171,-0.5589257208624,-0.0192034266262146,0.121672821463456,-0.369324402704705,-0.664218353415602,1.40963868875668,-1.13035848609087
"33","S2P1-3",1.05381827052181,-0.0742291104298698,0.351601715502494,-0.448016438755702,-0.814162579724607,1.3480708554977,-1.21089060494299,0.0765467445316337,-0.107885241549999,-1.46056833384401,1.29310722626638,0.989817323360286,-0.344603716538185,-2.02750182044492,-0.392340329159109,1.06792985384111,-0.0322280548791056,-0.0582940114353135,-0.0252055682758991,0.847042713710154,-1.44839867709155,-0.589687155124961,-0.193961163465947,-0.369680439700073,-1.1155341210186,1.87973674472598,0.798308925334947,2.12734302175846,-0.582257395487294
"34","S2P1-4",0.258118635573604,-0.366421324700732,0.240052456299609,0.936629153366378,2.21300732091304,-0.265455244727849,1.15303654348266,0.085006248258691,-2.1309939207467,-1.06578996635235,-0.441447792681171,-0.907032410617083,1.21880566961418,-0.174225545591194,0.0130148709806337,0.224019313647086,1.17575996284432,-0.41288288676906,-0.104190293389781,-0.126415936379657,-0.280532871537709,-1.14874351607402,0.163801040152083,-0.320099263877371,-0.41909815326576,-0.863453840714927,2.66606368452652,-0.311725233123836,1.57479562611217
"35","S2P1-5",-0.28863600073288,-0.112107889791299,-1.47390228652983,1.37036562016401,-0.654662481008461,-0.450706939945975,-1.82860002520267,-0.263965814363286,-2.37663186915992,0.146180209769439,0.0884989081387211,-0.519971611428889,0.718124936264601,-1.87545624000447,-0.328603463335184,0.342779321274009,-1.48374870204518,0.951882563109523,1.24395437976177,0.0128560246452825,-1.16376797243317,0.652709892929567,1.02505050968903,-0.877508712731737,-0.998196121339472,0.716654550283061,-1.02820490051657,-1.66581814692316,0.555768735604279
"36","S2P1-6",-0.217647330465831,-0.78713510549104,-0.815467971380205,0.769477543453583,1.13207336886086,-0.290186180516123,2.33742174229097,-0.286930896097572,0.72407900963023,0.743283313938567,-0.344298407949078,-2.08444103411479,-0.317450680954702,-1.15826803108324,-0.811973376635868,-0.392281780443835,-0.238209878431333,1.12752215247322,1.4140245209103,0.0860325452431729,-0.765639706174923,-0.656229801971348,-1.01012932215789,1.19828802276164,-0.855264399513567,0.266891394292317,0.110946680879038,0.445498484350446,-0.554855276911234
"37","S2P1-7",0.00736682573074442,0.257637970145734,-0.521904236859976,-0.264265647365147,-2.8633229975074,0.827809550310928,0.502277388608875,-0.376341655192053,1.76071666794901,-0.44875278011997,-0.531612901512764,-0.715161208532944,-0.7904239197108,-1.91927774592873,0.045668840972035,-0.688189941126184,0.718339419922572,-0.893090142882667,0.604387088977767,1.53117166835092,0.560274526596136,-0.923042200364266,0.41817291034864,0.045726796757004,-0.458923573227073,-0.775377743002341,0.0643606051493553,0.945445671648724,0.640449397516549
"38","S2P1-8",1.48579987631758,-0.0770401693705478,0.619790620902847,1.8658269516399,-0.553363037960059,-0.39925513071473,-0.00333797649649353,1.65936422473467,2.2139832287588,0.375312208763184,-0.511134248192351,0.616768181600992,-0.584566175838171,-0.930587279150678,-0.337343155149046,-0.973626912401705,-0.233720516971754,0.589948055662951,-0.879121020797804,-1.70597326385575,-0.706343135414667,-0.812069923602104,0.00423717293705372,0.483489441547854,-0.213840329927289,0.158612683786122,0.357632069212986,-0.0761595919283945,0.733675830192635
"39","S2P1-9",-0.0334419703217902,-0.812962959246434,-0.196019464071439,-1.3689449599425,0.0387062368739964,0.741440096006161,-0.324991973249774,-0.267150961235625,-1.19972672661269,-1.38121549436149,0.0694058775562012,0.494289087390142,-1.9540759556941,1.54654892911823,-1.86824735642024,-0.80178371332253,0.969691670973258,-0.543303091596228,-1.76718383503413,-1.7936064427028,0.32608556444628,0.193792994752474,1.48168896452537,-0.898136823788517,0.373655042667681,-1.2305797590601,-1.16514870501073,0.202280011568992,-0.576593316603442
"40","S2P1-10",-0.677371477900424,-0.130284624918283,0.72033619069928,0.836912764330279,0.900688352605737,-0.604400840720093,0.281506617752203,0.567962431020287,-1.06017510066991,1.11818898612712,0.683269988526081,-0.712092141733862,2.38571348625581,-0.579888627871022,-0.634567917603386,2.12729183333818,-0.197664280549756,0.957000317221011,0.180919352254939,-0.102238279230548,0.233665583267263,0.789150902344999,-0.264501338350308,0.732709521324151,0.725797532797797,-0.817513659586751,-0.179056475635119,0.342939665711825,0.39516697466473
"41","S2P2-1",0.973681478681415,1.65124732054512,-1.06779266894479,1.33621387994626,1.69526676857649,-1.44742688300851,-0.58535166449222,1.61585945066876,-0.68874220819706,0.144791061801352,-0.151328149952007,-0.644324308374449,1.74379878937246,-0.94679553216241,0.238586626772151,1.05989682177164,0.82191162366547,-0.655161218433747,-0.910615778660119,-0.95526769202922,-1.26753537089169,0.869598616684704,-0.205169880849951,0.206681891098637,1.6926291789066,-1.07001931230906,-0.870081221922421,-3.14958781165652,-1.20507410966415
"42","S2P2-2",-1.19297890795683,-1.4782944440018,0.404747133893392,1.54167711703908,-1.47848293304148,-0.827819888403467,-0.0882784614748231,1.85910540222462,0.604333746212711,0.743985688772501,1.49938878158656,-0.504999939013037,0.771277127383937,-0.884295584489362,-0.582952282810064,-1.25339096686469,0.106306582535015,0.377317027374621,1.09586175023191,-1.21525612229417,-0.361229799126574,2.02063889887004,0.944008458505774,-1.60689734907046,-0.96540722891112,-0.885883416530859,-1.81744812696592,0.136714951079574,0.108849274965058
"43","S2P2-3",1.88206235758148,2.07980718435196,0.960232052949906,0.518401635733932,1.40869333609079,-1.65031314038217,1.29214791552861,0.830036683814165,0.134452724746479,-0.938161772823828,0.491258518148691,0.899148888343792,0.0978438571095222,-1.69505233608799,-0.398245927193158,-0.131112223293136,0.878176603739662,0.780771822043033,1.77816460936975,-0.365726359652588,0.879956461868039,-1.0742390268529,-0.428539095638458,0.452606545406378,-1.75849917793186,-0.0899000542987537,-0.254173646298066,0.392283884270245,-0.0106755821185687
"44","S2P2-4",0.548237893019431,-0.1811002586353,0.0243041729879593,2.20516485805853,1.33293411318436,0.506112574115438,-0.144036429278202,-0.314735893043193,1.20680767878504,-1.1893803791577,0.340939063684983,1.03867923404673,-0.808265242347573,-2.64451158473925,-0.0579664451104065,-0.912456440957523,0.0939338452111039,-1.12402334364048,-1.30154917068936,-0.517639840103793,0.0447576202377833,-1.49831040467803,-0.216383353390658,0.337446565743672,-1.32904313250429,0.0786291953698751,-1.22179616181832,-0.110487584833209,2.05982046084555
"45","S2P2-5",-0.0798477758220214,1.62934509898772,1.59865906812785,-0.650230714771598,-1.1607749006636,0.333164490609403,0.409317435557462,-0.301698600349083,-2.20360298540707,-0.13805341077403,1.30612671271578,-0.833301689393461,0.283905831785395,2.16845615138498,-0.522093618757889,0.90790806613362,0.632985645753231,0.29782668304958,0.583698398911281,0.766524290358558,2.37985478952933,-0.496499978534004,-0.632201717852856,0.242334495952938,1.03245885449689,0.120125106816073,-2.015985015812,-0.12142235809365,-0.136206126194313
"46","S2P2-6",1.28417893042109,1.15216548168248,1.62246597074033,-0.176799969243158,-0.2958064503112,0.0325564379678618,-0.136537071167435,1.24912277327441,0.050686016194714,0.560849412225699,-1.23970065039004,-0.248860286146453,0.618131978238898,-0.577793344509546,-0.962932896087109,-0.484950145428768,0.262482762867242,0.609960134594606,0.510072792741063,0.945105113561092,-0.639719814307195,-0.42401584006095,-1.70407169876197,1.05043038080214,0.480117879060516,0.289512193204857,-0.937902617351295,-0.0543271047547896,1.25458261144351
"47","S2P2-7",-0.396941452000249,-0.00353439906127962,-0.0819415865029523,0.206486892146074,0.442830805143549,0.96604850419078,-0.327823820068065,-1.21179962423509,0.162209502362607,0.0583406888814125,0.0595835264891242,-1.02702965462305,-0.444296541714278,-0.355158230749883,1.93705098637793,0.482949035367625,-0.942249686328921,0.528811277352395,0.81305110015196,1.12391556277312,-0.181294200445252,0.983743171128655,-1.35973017114991,0.338279748354975,-0.140914718233373,0.307964717983961,0.00686591474129591,0.58431364352494,-0.845014570347222
"48","S2P2-8",0.744216734742347,1.70714981830047,-1.5245039379977,-1.51662392031848,0.234142388830638,-2.55575133148704,1.02345837274253,1.22426540768758,-1.54338405738067,1.88576221083441,-0.697797723310175,0.949432398167827,2.33791803417583,1.19849799522558,-1.80524974914087,0.192015850600548,0.576720404848094,1.5534210341922,-0.344965123813154,1.2660516357648,0.407511542060198,-0.0544216535436751,-0.807510508383651,-0.497619098500954,-1.16973996395214,0.653784874795389,0.355090669558846,0.694221966117452,0.013304943171732
"49","S2P2-9",0.619238379494456,-0.0146072574997326,1.06442280429013,1.24883143754286,-1.75740754268728,-0.767105095926701,-0.766229190304684,0.01107631956831,1.20344387106822,0.111489162247083,-0.431906655481442,-0.188213650947478,0.0750525926583892,0.1534331376464,0.963957291070464,1.09108518621717,-0.366911673236986,-1.1800574919741,0.154695414765433,0.316770546963352,1.32258334015926,-0.879924633773526,0.239505861253555,-2.02593202405453,-0.546100769978862,0.0692072852962367,0.396309598626825,-0.626886188853629,0.794079639786003
"50","S2P2-10",2.43150889636422,-1.08667357473237,0.858544433641432,-0.838425547216307,0.404261952021013,-0.379432364221532,0.287439426273117,-0.0112577686754812,-0.15561222183055,-0.169175435313043,0.472015442247627,-0.59436096709513,0.529890644740444,-0.306896599360672,-0.123110937272262,0.378704519509246,-0.34964245527934,0.27161915605953,-1.11666818508007,-0.304205657870694,0.195719247740493,0.241575677060972,1.72849841452162,-0.330734634494469,-1.24701457249448,-0.0271936761969128,0.117058499261123,0.170606698073725,0.70929191411096
"51","S2P3-1",-0.135273137331042,0.574416083023124,0.236625643447503,-0.455155572167719,0.554205080315082,0.626119329636616,-0.551815590262004,-1.61240120494515,-0.284411877272782,1.05023197442864,0.0103750896864079,2.00416004148583,1.15450076223302,-0.965560202151325,0.293433145861163,-0.704208983082975,-1.79267824943331,0.0587912719886854,-0.221349580830609,1.64435341109588,0.420142411886818,-0.728838677237686,0.698580885037782,-1.97090942245366,-1.8763292411147,-0.941444173580496,-1.39978445612019,-0.775212406260541,-1.00266530953392
"52","S2P3-2",-0.98393122915018,0.628215290614772,0.507742536568556,-0.0113077146188084,0.21162409366956,-1.83177127031171,-0.397247450261766,0.570632851576293,0.657499121272143,0.584087821498142,0.479035150846256,0.405010942948914,-0.0990831555579652,0.586523668629117,-1.52824228301665,0.674322516525693,-0.64329082761954,1.26081508607392,-0.0134027952365164,0.275153286492754,-0.696675460149205,-0.730398759723445,0.0646798610205069,0.729648810042773,0.678217535029877,-1.09587885033669,0.105069119731158,-0.121633156462134,-0.0198624579367457
